Países,Anos,Cod país,Expectativa de vida,Região,Grupo de renda
Cote d'Ivoire,2018,CIV,57.422,Sub-Saharan Africa,Lower middle income
Cameroon,2018,CMR,58.921,Sub-Saharan Africa,Lower middle income
Colombia,2018,COL,77.109,Latin America & Caribbean,Upper middle income
Comoros,2018,COM,64.118,Sub-Saharan Africa,Lower middle income
Costa Rica,2018,CRI,80.095,Latin America & Caribbean,Upper middle income
Cuba,2018,CUB,78.726,Latin America & Caribbean,Upper middle income
Cyprus,2018,CYP,80.828,Europe & Central Asia,High income
Germany,2018,DEU,80.89268292682927,Europe & Central Asia,High income
Djibouti,2018,DJI,66.582,Middle East & North Africa,Lower middle income
Dominica,2018,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2018,DNK,80.95365853658537,Europe & Central Asia,High income
Dominican Republic,2018,DOM,73.892,Latin America & Caribbean,Upper middle income
Algeria,2018,DZA,76.693,Middle East & North Africa,Lower middle income
Ecuador,2018,ECU,76.8,Latin America & Caribbean,Upper middle income
Eritrea,2018,ERI,65.941,Sub-Saharan Africa,Low income
Spain,2018,ESP,83.43170731707319,Europe & Central Asia,High income
Estonia,2018,EST,78.2439024390244,Europe & Central Asia,High income
Ethiopia,2018,ETH,66.24,Sub-Saharan Africa,Low income
Finland,2018,FIN,81.73414634146343,Europe & Central Asia,High income
Fiji,2018,FJI,67.341,East Asia & Pacific,Upper middle income
France,2018,FRA,82.67560975609757,Europe & Central Asia,High income
Gabon,2018,GAB,66.187,Sub-Saharan Africa,Upper middle income
United Kingdom,2018,GBR,81.2560975609756,Europe & Central Asia,High income
Georgia,2018,GEO,73.6,Europe & Central Asia,Upper middle income
Ghana,2018,GHA,63.78,Sub-Saharan Africa,Lower middle income
Guinea,2018,GIN,61.185,Sub-Saharan Africa,Low income
Guinea-Bissau,2018,GNB,58.003,Sub-Saharan Africa,Low income
Equatorial Guinea,2018,GNQ,58.402,Sub-Saharan Africa,Upper middle income
Greece,2018,GRC,81.7878048780488,Europe & Central Asia,High income
Grenada,2018,GRD,72.384,Latin America & Caribbean,Upper middle income
Greenland,2018,GRL,71.88658536585366,Europe & Central Asia,High income
Guatemala,2018,GTM,74.063,Latin America & Caribbean,Upper middle income
Guam,2018,GUM,79.859,East Asia & Pacific,High income
Guyana,2018,GUY,69.774,Latin America & Caribbean,Upper middle income
Honduras,2018,HND,75.088,Latin America & Caribbean,Lower middle income
Croatia,2018,HRV,78.0707317073171,Europe & Central Asia,High income
Haiti,2018,HTI,63.66,Latin America & Caribbean,Lower middle income
Hungary,2018,HUN,76.0658536585366,Europe & Central Asia,High income
Indonesia,2018,IDN,71.509,East Asia & Pacific,Lower middle income
India,2018,IND,69.416,South Asia,Lower middle income
Ireland,2018,IRL,82.2048780487805,Europe & Central Asia,High income
Iraq,2018,IRQ,70.454,Middle East & North Africa,Upper middle income
Iceland,2018,ISL,82.86097560975611,Europe & Central Asia,High income
Israel,2018,ISR,82.80243902439025,Middle East & North Africa,High income
Italy,2018,ITA,83.34634146341465,Europe & Central Asia,High income
Jamaica,2018,JAM,74.368,Latin America & Caribbean,Upper middle income
Jordan,2018,JOR,74.405,Middle East & North Africa,Upper middle income
Japan,2018,JPN,84.2109756097561,East Asia & Pacific,High income
Kazakhstan,2018,KAZ,73.15,Europe & Central Asia,Upper middle income
Kenya,2018,KEN,66.342,Sub-Saharan Africa,Lower middle income
Cambodia,2018,KHM,69.57,East Asia & Pacific,Lower middle income
Kiribati,2018,KIR,68.116,East Asia & Pacific,Lower middle income
Kuwait,2018,KWT,75.398,Middle East & North Africa,High income
Lebanon,2018,LBN,78.875,Middle East & North Africa,Lower middle income
Liberia,2018,LBR,63.73,Sub-Saharan Africa,Low income
Libya,2018,LBY,72.724,Middle East & North Africa,Upper middle income
Sri Lanka,2018,LKA,76.812,South Asia,Lower middle income
Lesotho,2018,LSO,53.705,Sub-Saharan Africa,Lower middle income
Lithuania,2018,LTU,75.68048780487806,Europe & Central Asia,High income
Luxembourg,2018,LUX,82.29512195121951,Europe & Central Asia,High income
Latvia,2018,LVA,74.7829268292683,Europe & Central Asia,High income
Morocco,2018,MAR,76.453,Middle East & North Africa,Lower middle income
Monaco,2018,MCO,,Europe & Central Asia,High income
Moldova,2018,MDA,71.808,Europe & Central Asia,Upper middle income
Madagascar,2018,MDG,66.681,Sub-Saharan Africa,Low income
Maldives,2018,MDV,78.627,South Asia,Upper middle income
Mexico,2018,MEX,74.992,Latin America & Caribbean,Upper middle income
Marshall Islands,2018,MHL,,East Asia & Pacific,Upper middle income
North Macedonia,2018,MKD,76.64878048780488,Europe & Central Asia,Upper middle income
Mali,2018,MLI,58.893,Sub-Saharan Africa,Low income
Malta,2018,MLT,82.4487804878049,Middle East & North Africa,High income
Myanmar,2018,MMR,66.867,East Asia & Pacific,Lower middle income
Montenegro,2018,MNE,76.84146341463416,Europe & Central Asia,Upper middle income
Mongolia,2018,MNG,69.689,East Asia & Pacific,Lower middle income
Northern Mariana Islands,2018,MNP,,East Asia & Pacific,High income
Mozambique,2018,MOZ,60.163,Sub-Saharan Africa,Low income
Mauritania,2018,MRT,64.704,Sub-Saharan Africa,Lower middle income
Mauritius,2018,MUS,74.41634146341464,Sub-Saharan Africa,Upper middle income
Malawi,2018,MWI,63.798,Sub-Saharan Africa,Low income
Malaysia,2018,MYS,75.997,East Asia & Pacific,Upper middle income
Namibia,2018,NAM,63.373,Sub-Saharan Africa,Upper middle income
Niger,2018,NER,62.024,Sub-Saharan Africa,Low income
Nigeria,2018,NGA,54.332,Sub-Saharan Africa,Lower middle income
Nicaragua,2018,NIC,74.275,Latin America & Caribbean,Lower middle income
Netherlands,2018,NLD,81.81219512195123,Europe & Central Asia,High income
Norway,2018,NOR,82.75853658536586,Europe & Central Asia,High income
Nepal,2018,NPL,70.478,South Asia,Lower middle income
Nauru,2018,NRU,,East Asia & Pacific,High income
New Zealand,2018,NZL,81.85853658536587,East Asia & Pacific,High income
Oman,2018,OMN,77.633,Middle East & North Africa,High income
Pakistan,2018,PAK,67.114,South Asia,Lower middle income
Panama,2018,PAN,78.329,Latin America & Caribbean,High income
Peru,2018,PER,76.516,Latin America & Caribbean,Upper middle income
Philippines,2018,PHL,71.095,East Asia & Pacific,Lower middle income
Palau,2018,PLW,,East Asia & Pacific,Upper middle income
Papua New Guinea,2018,PNG,64.263,East Asia & Pacific,Lower middle income
Poland,2018,POL,77.60243902439025,Europe & Central Asia,High income
Puerto Rico,2018,PRI,79.77819512195123,Latin America & Caribbean,High income
Portugal,2018,PRT,81.32439024390244,Europe & Central Asia,High income
Paraguay,2018,PRY,74.131,Latin America & Caribbean,Upper middle income
Qatar,2018,QAT,80.1,Middle East & North Africa,High income
Romania,2018,ROU,75.35853658536587,Europe & Central Asia,High income
Rwanda,2018,RWA,68.7,Sub-Saharan Africa,Low income
Saudi Arabia,2018,SAU,74.998,Middle East & North Africa,High income
Sudan,2018,SDN,65.095,Sub-Saharan Africa,Low income
Senegal,2018,SEN,67.665,Sub-Saharan Africa,Lower middle income
Singapore,2018,SGP,83.29756097560976,East Asia & Pacific,High income
Solomon Islands,2018,SLB,72.835,East Asia & Pacific,Lower middle income
Sierra Leone,2018,SLE,54.309,Sub-Saharan Africa,Low income
El Salvador,2018,SLV,73.096,Latin America & Caribbean,Lower middle income
San Marino,2018,SMR,,Europe & Central Asia,High income
Somalia,2018,SOM,57.068,Sub-Saharan Africa,Low income
Serbia,2018,SRB,75.89024390243902,Europe & Central Asia,Upper middle income
South Sudan,2018,SSD,57.604,Sub-Saharan Africa,Low income
Sao Tome and Principe,2018,STP,70.17,Sub-Saharan Africa,Lower middle income
Suriname,2018,SUR,71.57,Latin America & Caribbean,Upper middle income
Slovenia,2018,SVN,81.3780487804878,Europe & Central Asia,High income
Sweden,2018,SWE,82.55853658536586,Europe & Central Asia,High income
Eswatini,2018,SWZ,59.401,Sub-Saharan Africa,Lower middle income
Seychelles,2018,SYC,72.84146341463415,Sub-Saharan Africa,High income
Chad,2018,TCD,53.977,Sub-Saharan Africa,Low income
Togo,2018,TGO,60.76,Sub-Saharan Africa,Low income
Thailand,2018,THA,76.931,East Asia & Pacific,Upper middle income
Tajikistan,2018,TJK,70.879,Europe & Central Asia,Lower middle income
Turkmenistan,2018,TKM,68.073,Europe & Central Asia,Upper middle income
Tonga,2018,TON,70.801,East Asia & Pacific,Upper middle income
Trinidad and Tobago,2018,TTO,73.38,Latin America & Caribbean,High income
Tunisia,2018,TUN,76.505,Middle East & North Africa,Lower middle income
Tuvalu,2018,TUV,,East Asia & Pacific,Upper middle income
Tanzania,2018,TZA,65.015,Sub-Saharan Africa,Lower middle income
Uganda,2018,UGA,62.973,Sub-Saharan Africa,Low income
Ukraine,2018,UKR,71.58268292682928,Europe & Central Asia,Lower middle income
Uruguay,2018,URY,77.77,Latin America & Caribbean,High income
United States,2018,USA,78.63902439024392,North America,High income
Uzbekistan,2018,UZB,71.573,Europe & Central Asia,Lower middle income
Vietnam,2018,VNM,75.317,East Asia & Pacific,Lower middle income
Vanuatu,2018,VUT,70.323,East Asia & Pacific,Lower middle income
Samoa,2018,WSM,73.187,East Asia & Pacific,Lower middle income
South Africa,2018,ZAF,63.857,Sub-Saharan Africa,Upper middle income
Zambia,2018,ZMB,63.51,Sub-Saharan Africa,Low income
Zimbabwe,2018,ZWE,61.195,Sub-Saharan Africa,Lower middle income
Afghanistan,2019,AFG,64.833,South Asia,Low income
Angola,2019,AGO,61.147,Sub-Saharan Africa,Lower middle income
Albania,2019,ALB,78.573,Europe & Central Asia,Upper middle income
Andorra,2019,AND,,Europe & Central Asia,High income
United Arab Emirates,2019,ARE,77.972,Middle East & North Africa,High income
Argentina,2019,ARG,76.667,Latin America & Caribbean,Upper middle income
Armenia,2019,ARM,75.087,Europe & Central Asia,Upper middle income
American Samoa,2019,ASM,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,2019,ATG,77.016,Latin America & Caribbean,High income
Australia,2019,AUS,82.9,East Asia & Pacific,High income
Austria,2019,AUT,81.89512195121951,Europe & Central Asia,High income
Azerbaijan,2019,AZE,73.005,Europe & Central Asia,Upper middle income
Burundi,2019,BDI,61.584,Sub-Saharan Africa,Low income
Belgium,2019,BEL,81.99512195121952,Europe & Central Asia,High income
Benin,2019,BEN,61.771,Sub-Saharan Africa,Lower middle income
Burkina Faso,2019,BFA,61.577,Sub-Saharan Africa,Low income
Bangladesh,2019,BGD,72.591,South Asia,Lower middle income
Bulgaria,2019,BGR,75.11219512195122,Europe & Central Asia,Upper middle income
Bahrain,2019,BHR,77.292,Middle East & North Africa,High income
Bosnia and Herzegovina,2019,BIH,77.401,Europe & Central Asia,Upper middle income
Belarus,2019,BLR,74.2268292682927,Europe & Central Asia,Upper middle income
Belize,2019,BLZ,74.623,Latin America & Caribbean,Upper middle income
Bermuda,2019,BMU,81.86658536585367,North America,High income
Bolivia,2019,BOL,71.513,Latin America & Caribbean,Lower middle income
Brazil,2019,BRA,75.881,Latin America & Caribbean,Upper middle income
Barbados,2019,BRB,79.19,Latin America & Caribbean,High income
Bhutan,2019,BTN,71.777,South Asia,Lower middle income
Botswana,2019,BWA,69.592,Sub-Saharan Africa,Upper middle income
Central African Republic,2019,CAF,53.283,Sub-Saharan Africa,Low income
Canada,2019,CAN,82.04878048780488,North America,High income
Switzerland,2019,CHE,83.90487804878049,Europe & Central Asia,High income
Chile,2019,CHL,80.181,Latin America & Caribbean,High income
China,2019,CHN,76.912,East Asia & Pacific,Upper middle income
Cote d'Ivoire,2019,CIV,57.783,Sub-Saharan Africa,Lower middle income
Cameroon,2019,CMR,59.292,Sub-Saharan Africa,Lower middle income
Colombia,2019,COL,77.287,Latin America & Caribbean,Upper middle income
Comoros,2019,COM,64.321,Sub-Saharan Africa,Lower middle income
Costa Rica,2019,CRI,80.279,Latin America & Caribbean,Upper middle income
Cuba,2019,CUB,78.802,Latin America & Caribbean,Upper middle income
Cyprus,2019,CYP,80.982,Europe & Central Asia,High income
Germany,2019,DEU,81.29268292682927,Europe & Central Asia,High income
Djibouti,2019,DJI,67.112,Middle East & North Africa,Lower middle income
Dominica,2019,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2019,DNK,81.45121951219514,Europe & Central Asia,High income
Dominican Republic,2019,DOM,74.081,Latin America & Caribbean,Upper middle income
Algeria,2019,DZA,76.88,Middle East & North Africa,Lower middle income
Ecuador,2019,ECU,77.01,Latin America & Caribbean,Upper middle income
Eritrea,2019,ERI,66.321,Sub-Saharan Africa,Low income
Spain,2019,ESP,83.83170731707318,Europe & Central Asia,High income
Estonia,2019,EST,78.64634146341466,Europe & Central Asia,High income
Ethiopia,2019,ETH,66.597,Sub-Saharan Africa,Low income
Finland,2019,FIN,81.9829268292683,Europe & Central Asia,High income
Fiji,2019,FJI,67.444,East Asia & Pacific,Upper middle income
France,2019,FRA,82.8268292682927,Europe & Central Asia,High income
Gabon,2019,GAB,66.467,Sub-Saharan Africa,Upper middle income
United Kingdom,2019,GBR,81.2048780487805,Europe & Central Asia,High income
Georgia,2019,GEO,73.767,Europe & Central Asia,Upper middle income
Ghana,2019,GHA,64.074,Sub-Saharan Africa,Lower middle income
Guinea,2019,GIN,61.602,Sub-Saharan Africa,Low income
Guinea-Bissau,2019,GNB,58.322,Sub-Saharan Africa,Low income
Equatorial Guinea,2019,GNQ,58.735,Sub-Saharan Africa,Upper middle income
Greece,2019,GRC,81.63902439024392,Europe & Central Asia,High income
Grenada,2019,GRD,72.397,Latin America & Caribbean,Upper middle income
Greenland,2019,GRL,72.04756097560977,Europe & Central Asia,High income
Guatemala,2019,GTM,74.302,Latin America & Caribbean,Upper middle income
Guam,2019,GUM,80.074,East Asia & Pacific,High income
Guyana,2019,GUY,69.906,Latin America & Caribbean,Upper middle income
Honduras,2019,HND,75.27,Latin America & Caribbean,Lower middle income
Croatia,2019,HRV,78.42439024390245,Europe & Central Asia,High income
Haiti,2019,HTI,64.001,Latin America & Caribbean,Lower middle income
Hungary,2019,HUN,76.31951219512194,Europe & Central Asia,High income
Indonesia,2019,IDN,71.716,East Asia & Pacific,Lower middle income
India,2019,IND,69.656,South Asia,Lower middle income
Ireland,2019,IRL,82.70243902439026,Europe & Central Asia,High income
Iraq,2019,IRQ,70.604,Middle East & North Africa,Upper middle income
Iceland,2019,ISL,83.16341463414635,Europe & Central Asia,High income
Israel,2019,ISR,82.8048780487805,Middle East & North Africa,High income
Italy,2019,ITA,83.49756097560977,Europe & Central Asia,High income
Jamaica,2019,JAM,74.475,Latin America & Caribbean,Upper middle income
Jordan,2019,JOR,74.526,Middle East & North Africa,Upper middle income
Japan,2019,JPN,84.35634146341464,East Asia & Pacific,High income
Kazakhstan,2019,KAZ,73.18,Europe & Central Asia,Upper middle income
Kenya,2019,KEN,66.699,Sub-Saharan Africa,Lower middle income
Cambodia,2019,KHM,69.823,East Asia & Pacific,Lower middle income
Kiribati,2019,KIR,68.369,East Asia & Pacific,Lower middle income
Kuwait,2019,KWT,75.489,Middle East & North Africa,High income
Lebanon,2019,LBN,78.93,Middle East & North Africa,Lower middle income
Liberia,2019,LBR,64.104,Sub-Saharan Africa,Low income
Libya,2019,LBY,72.913,Middle East & North Africa,Upper middle income
Sri Lanka,2019,LKA,76.978,South Asia,Lower middle income
Lesotho,2019,LSO,54.331,Sub-Saharan Africa,Lower middle income
Lithuania,2019,LTU,76.28292682926829,Europe & Central Asia,High income
Luxembourg,2019,LUX,82.63902439024392,Europe & Central Asia,High income
Latvia,2019,LVA,75.3878048780488,Europe & Central Asia,High income
Morocco,2019,MAR,76.68,Middle East & North Africa,Lower middle income
Monaco,2019,MCO,,Europe & Central Asia,High income
Moldova,2019,MDA,71.901,Europe & Central Asia,Upper middle income
Madagascar,2019,MDG,67.041,Sub-Saharan Africa,Low income
Maldives,2019,MDV,78.921,South Asia,Upper middle income
Mexico,2019,MEX,75.054,Latin America & Caribbean,Upper middle income
Marshall Islands,2019,MHL,,East Asia & Pacific,Upper middle income
North Macedonia,2019,MKD,76.60243902439025,Europe & Central Asia,Upper middle income
Mali,2019,MLI,59.306,Sub-Saharan Africa,Low income
Malta,2019,MLT,82.85853658536587,Middle East & North Africa,High income
Myanmar,2019,MMR,67.134,East Asia & Pacific,Lower middle income
Montenegro,2019,MNE,76.6829268292683,Europe & Central Asia,Upper middle income
Mongolia,2019,MNG,69.87,East Asia & Pacific,Lower middle income
Northern Mariana Islands,2019,MNP,,East Asia & Pacific,High income
Mozambique,2019,MOZ,60.854,Sub-Saharan Africa,Low income
Mauritania,2019,MRT,64.925,Sub-Saharan Africa,Lower middle income
Mauritius,2019,MUS,74.23585365853658,Sub-Saharan Africa,Upper middle income
Malawi,2019,MWI,64.263,Sub-Saharan Africa,Low income
Malaysia,2019,MYS,76.156,East Asia & Pacific,Upper middle income
Namibia,2019,NAM,63.708,Sub-Saharan Africa,Upper middle income
Niger,2019,NER,62.42,Sub-Saharan Africa,Low income
Nigeria,2019,NGA,54.687,Sub-Saharan Africa,Lower middle income
Nicaragua,2019,NIC,74.485,Latin America & Caribbean,Lower middle income
Netherlands,2019,NLD,82.11219512195122,Europe & Central Asia,High income
Norway,2019,NOR,82.95853658536586,Europe & Central Asia,High income
Nepal,2019,NPL,70.778,South Asia,Lower middle income
Nauru,2019,NRU,,East Asia & Pacific,High income
New Zealand,2019,NZL,81.70731707317074,East Asia & Pacific,High income
Oman,2019,OMN,77.861,Middle East & North Africa,High income
Pakistan,2019,PAK,67.273,South Asia,Lower middle income
Panama,2019,PAN,78.506,Latin America & Caribbean,High income
Peru,2019,PER,76.736,Latin America & Caribbean,Upper middle income
Philippines,2019,PHL,71.231,East Asia & Pacific,Lower middle income
Palau,2019,PLW,,East Asia & Pacific,Upper middle income
Papua New Guinea,2019,PNG,64.501,East Asia & Pacific,Lower middle income
